native_code,learner_code,url,article_id,title,published_date,grade,school_stage,genre_label,source_label,han_count,topic_tier,topic_score,status,reason,text_hash,query,nominal_length
NJ2,J2,https://www.zuowen.com/e/20191228/5e06e547b2c60.shtml,3048203,假期生活：难忘的一个寒假,2019-12-28,未标注,未核验,,网络资源,301,精确,116,拒绝,面包屑不属于允许的高中或初中备选作文,8f5684ab2f67da308473f1661306ac91e9e46d470e122e4d5fe82925cfbc0d25,高中 难忘的假期,350
NJ2,J2,https://www.zuowen.com/e/20191228/5e06e96c98c3a.shtml,3048222,假期生活：难忘的寒假,2019-12-28,未标注,未核验,,网络资源,583,精确,117,拒绝,面包屑不属于允许的高中或初中备选作文,e1a15ff530b7062dd7ea65ac6dbdbd1245c5029db9ab44be321b143befafb5dd,高中 难忘的假期,700
NJ2,J2,https://www.zuowen.com/e/20191228/5e06eaab1b3a2.shtml,3048229,假期生活：梦幻假期,2019-12-28,未标注,未核验,,网络资源,288,精确,112,拒绝,面包屑不属于允许的高中或初中备选作文,a546eeaa3632256f2897a4f0d86187a2c90eef2f34b01958a95cf347cd8554df,假期经历,350
NJ2,J2,https://www.zuowen.com/e/20191228/5e06eed6becc2.shtml,3048238,假期生活：难忘的迪士尼乐园,2019-12-28,未标注,未核验,,网络资源,826,精确,112,拒绝,面包屑不属于允许的高中或初中备选作文,061157439f02aee9f8be5311714f02e0396ad58bfbe5b802344d33c7fbcbf300,高中 难忘的假期,900
NJ2,J2,https://www.zuowen.com/e/20191228/5e06e32182b09.shtml,3048195,假期生活：假期生活,2019-12-28,未标注,未核验,,网络资源,519,精确,111,拒绝,面包屑不属于允许的高中或初中备选作文,2e9ffade363f1019fe3cfa37d8036f158689744b808b2ace7a33112f37a40c5c,假期经历,600
NJ2,J2,https://www.zuowen.com/e/20191228/5e06e6b2af868.shtml,3048210,假期生活：假期生活,2019-12-28,未标注,未核验,,网络资源,641,精确,110,拒绝,面包屑不属于允许的高中或初中备选作文,c0ca51ad552a5b60c0ec58a90b5f299ac68530bfa3e8830508cba986babbee2f,难忘的假期,750
NJ2,J2,https://www.zuowen.com/e/20200711/5f09c80a4c7a0.shtml,3092044,高一期末考试作文：假期生活（二）,2020-07-11,高一,高中,,网络资源,655,精确,114,拒绝,体裁不是叙事或写人,c696ca4ccb0c855b418458f3a5754f04efbd494b900d232059b91de64ce99d34,高一 假期经历,750
NJ2,J2,https://www.zuowen.com/e/20200711/5f09c7fb26744.shtml,3092043,高一期末考试作文：假期生活,2020-07-11,高一,高中,,网络资源,633,精确,117,拒绝,体裁不是叙事或写人,a4d1df726476aaae3ea53a635a3e862b464597e740601fc2af84d62bd7a21bf9,高一 假期经历,700
NJ2,J2,https://www.zuowen.com/e/20200711/5f09c82f7e6b8.shtml,3092046,高一期末考试作文：假期生活（四）,2020-07-11,高一,高中,,网络资源,618,精确,117,拒绝,体裁不是叙事或写人,08f7c979a1eed3b08684a630b263507c5c16b10d5ed9e8a2c96fb052ed7d6487,高一 假期经历,700
NJ2,J2,https://www.zuowen.com/e/20200711/5f09c8879ddd6.shtml,3092051,高一期末考试作文：假期生活（九）,2020-07-11,高一,高中,,网络资源,341,精确,111,拒绝,体裁不是叙事或写人,0b421f9b90a19efec219273091a42455c4c3df4933f5cc4152a3a4faf19e2a8a,高一 假期经历,450
NJ2,J2,https://www.zuowen.com/e/20200711/5f09c8984e203.shtml,3092052,高一期末考试作文：假期生活（十）,2020-07-11,高一,高中,,网络资源,524,精确,115,拒绝,体裁不是叙事或写人,acd4c6fc318b0911dd47803fc0574057f64225177b88b39571fc32a04b593ed8,高一 假期经历,600
NJ2,J2,https://www.zuowen.com/e/20200711/5f09c81aea743.shtml,3092045,高一期末考试作文：假期生活（三）,2020-07-11,高一,高中,,网络资源,669,精确,111,拒绝,体裁不是叙事或写人,16cd50a6a08546f944d672f8909a0a6964f91271f2c7a650a17c50d27a6e51af,高一 假期经历,750
NJ2,J2,https://www.zuowen.com/e/20200711/5f09c86a1e265.shtml,3092049,高一期末考试作文：假期生活（七）,2020-07-11,高一,高中,,网络资源,474,精确,111,拒绝,体裁不是叙事或写人,88d57a0a22e42c1ae549a14f1a69a056942fee13342c2f3d8605a320af2465cd,高一 假期经历,550
NJ2,J2,https://www.zuowen.com/e/20200711/5f09c8787fd9c.shtml,3092050,高一期末考试作文：假期生活（八）,2020-07-11,高一,高中,,网络资源,475,精确,112,拒绝,体裁不是叙事或写人,7906f9042a78d57a7176099dce73412f5d74b9a271c434531fe22dbc40bf8413,高一 假期经历,600
NJ2,J2,https://www.zuowen.com/e/20200711/5f09c85a15f83.shtml,3092048,高一期末考试作文：假期生活（六）,2020-07-11,高一,高中,,网络资源,832,精确,109,拒绝,体裁不是叙事或写人,e04384bc072ffa95423b5e9bd6bed147a042271507eeeace7316bb1819e11cc5,高一 假期经历,900
NJ2,J2,https://www.zuowen.com/e/20200711/5f09c8a89ed41.shtml,3092053,高一期末考试作文：假期生活（十一）,2020-07-11,高一,高中,,网络资源,458,精确,109,拒绝,体裁不是叙事或写人,ab6d3e3abe7aaf66b5b7cd20d4bd12b96720c53a4b05fc7321964ce62bdc7b52,高一 假期经历,550
NJ2,J2,https://www.zuowen.com/e/20210702/60df17ea342db.shtml,3137697,高一日记：假期生活,2021-07-02,高一,高中,,网络资源,533,精确,115,拒绝,体裁不是叙事或写人,22477a9d3023296607d7ee0b0f151f36eeb04bb9b48e100ec36604450e468cc2,高一 假期经历,650
NJ2,J2,https://www.zuowen.com/e/20210702/60df17de946b2.shtml,3137695,高一日记：假期生活（三）,2021-07-02,高一,高中,,网络资源,530,精确,116,拒绝,体裁不是叙事或写人,3a23007153b2e752c44306550047bf85066797ceeee061edcf46c21472b252c2,高一 假期经历,650
NJ2,J2,https://www.zuowen.com/e/20210429/608acf25add10.shtml,3128400,高二期中考试作文：快乐假期生活（二）,2021-04-29,高二,高中,,网络资源,570,精确,110,拒绝,体裁不是叙事或写人,f3053d8b20ac7dd753e86022e7abd5514b397db2d03a6cb7befd016509d97e32,高二 假期经历,700
NJ2,J2,https://www.zuowen.com/e/20210702/60df17e44ebc7.shtml,3137696,高一日记：假期生活（二）,2021-07-02,高一,高中,,网络资源,486,精确,111,拒绝,体裁不是叙事或写人,b232572fd443ca46682383d21922dd03b5677b3dc288681ccd8061b336e50e70,高一 假期经历,550
NJ2,J2,https://www.zuowen.com/e/20210429/608acf36e02be.shtml,3128405,高二期中考试作文：假期生活（二）,2021-04-29,高二,高中,,网络资源,465,精确,112,拒绝,体裁不是叙事或写人,114ba40b478477ce883e175a323526ba73c996dd758afcff0a20d1f517272c77,高二 假期经历,550
NJ2,J2,https://www.zuowen.com/e/20110728/4e3118899a264.shtml,1990422,这个暑假真高兴,2011-07-28,高三,高中,叙事作文,作文网原创,710,近似,98,入选,,80fbfb380647405ebaa747b2ea90e378bbc74ea3bcf5d27c78e88cc1bce3f6b7,高中栏目:https://www.zuowen.com/gaozhong/gaosan/xushi/,800
NJ2,J2,https://www.zuowen.com/e/20110629/4e0ac3abf2e86.shtml,1943898,实践出真知,2011-06-29,高二,高中,叙事作文,E度作文网原创,931,近似,91,拒绝,正文汉字数超出200-787,ea966e6475ed8e663dc0846c22a5c0376e5ba002fe19070496478ad67de25f60,高中栏目:https://www.zuowen.com/gaozhong/gaoer/xushi/,1000
NJ2,J2,https://www.zuowen.com/e/20090821/4b8bce3908f9b.shtml,850993,我的寒假生活,2009-08-21,高一,高中,,网络资源,1437,近似,88,拒绝,体裁不是叙事或写人,8f20a17a917c800e8b7d415ee16d923695eab4ead21a8ca59debf6b58df74888,高一 寒假生活,1500
NJ2,J2,https://www.zuowen.com/e/20100211/4b8bd73d3f59a.shtml,1435668,难忘的经历,2010-02-11,高三,高中,叙事作文,本站原创,611,宽泛,44,入选,,208cccc9915fb3a6caa9898aa12b371b53c04f66894db6b21318d7e9b2d61e92,高中栏目:https://www.zuowen.com/gaozhong/gaosan/xushi/,750
NJ2,J2,https://www.zuowen.com/e/20090915/4b8bcfd907412.shtml,995829,公交车上,2009-09-15,高二,高中,叙事作文,网络资源,735,不匹配,7,拒绝,主题不匹配,cac28b57e7a158fe81271a6ce863ad678a04778652c6a194c5f58e987988288a,高中栏目:https://www.zuowen.com/gaozhong/gaoer/xushi/,800
NJ2,J2,https://www.zuowen.com/e/20090926/4b8bd34a16bda.shtml,1048751,回家之旅,2009-09-26,高三,高中,叙事作文,网络资源,1062,不匹配,7,拒绝,正文汉字数超出200-787,90078f55e219c102535333636801d7cd9d6c35b4ae83aa744214b9ba756ce4e7,高中栏目:https://www.zuowen.com/gaozhong/gaosan/xushi/,1200
NJ2,J2,https://www.zuowen.com/e/20091010/4b8bd3a9a1aab.shtml,1084117,看京剧过国庆,2009-10-10,高三,高中,叙事作文,网络资源,564,不匹配,6,拒绝,主题不匹配,471025649e602a57587ea1b9edce4469368923a432e173056d096481c0d5db05,高中栏目:https://www.zuowen.com/gaozhong/gaosan/xushi/,650
NJ2,J2,https://www.zuowen.com/e/20091010/4b8bd3a9bcc71.shtml,1084156,那双眼睛那双手,2009-10-10,高三,高中,叙事作文,网络资源,777,不匹配,7,拒绝,主题不匹配,9c971ac3f97cef63c5825a7551ce8ee11ebdbd4840a3d92c4d02290b402e3a04,高中栏目:https://www.zuowen.com/gaozhong/gaosan/xushi/,1200
NJ2,J2,https://www.zuowen.com/e/20091014/4b8bd3cc8f556.shtml,1097024,暑假的故事,2009-10-14,高三,高中,叙事作文,网络资源,636,近似,79,入选,,f44424f9131a15c8a70f1d002936a3fd4180835c692c0ac166b2ebd124f6c353,高中栏目:https://www.zuowen.com/gaozhong/gaosan/xushi/,700
NJ2,J2,https://www.zuowen.com/e/20090924/4b8bd336574c4.shtml,1040360,回家也艰难,2009-09-24,高三,高中,叙事作文,网络资源,871,不匹配,6,拒绝,正文汉字数超出200-787,27b2d938e018519af047c7f493f04408884f55e20484bec56150ad386edcfac6,高中栏目:https://www.zuowen.com/gaozhong/gaosan/xushi/,900
NJ2,J2,https://www.zuowen.com/e/20090925/4b8bd340c298a.shtml,1045640,七月,2009-09-25,高三,高中,叙事作文,网络资源,666,不匹配,6,拒绝,主题不匹配,e0064d33824334e91052895fa767226a1cb5650ed9d6bac38a84ec335dc79640,高中栏目:https://www.zuowen.com/gaozhong/gaosan/xushi/,750
NJ2,J2,https://www.zuowen.com/e/20091010/4b8bd3a81f608.shtml,1083543,纪念所走过的三年,2009-10-10,高三,高中,叙事作文,网络资源,606,不匹配,7,拒绝,主题不匹配,457c884281c4c0a969d2f1c2c8d5c5c1c395c9b040daadf99776604622f5f41e,高中栏目:https://www.zuowen.com/gaozhong/gaosan/xushi/,700
NJ2,J2,https://www.zuowen.com/e/20091010/4b8bd3a8384bf.shtml,1083589,现在的我们,2009-10-10,高三,高中,叙事作文,网络资源,513,近似,80,入选,,1bad666b996f6f80cb3c1048a228d48ae5d4397fb21a30526f12e7920f362e51,高中栏目:https://www.zuowen.com/gaozhong/gaosan/xushi/,650
NJ2,J2,https://www.zuowen.com/e/20091014/4b8bd3cc785af.shtml,1096992,节日的欢喜,2009-10-14,高三,高中,叙事作文,网络资源,601,不匹配,6,拒绝,主题不匹配,5bf68cfd4b8cee1ecae8e998558fe57c66741488a4b2b0ca5dcb640da2c93b6e,高中栏目:https://www.zuowen.com/gaozhong/gaosan/xushi/,650
NJ2,J2,https://www.zuowen.com/e/20101027/4cc7e9519d289.shtml,1764203,忆“还珠”,2010-10-27,高三,高中,叙事作文,作文网,836,不匹配,8,拒绝,正文汉字数超出200-787,ce5b7fdca9e94782d3eb3a56a14b0830801a292604b988af8449006f935fbb03,高中栏目:https://www.zuowen.com/gaozhong/gaosan/xushi/,1200
NJ2,J2,https://www.zuowen.com/e/20111108/4eb8f640e6d2c.shtml,2095187,我的2011年打工纪实,2011-11-08,高三,高中,叙事作文,作文网原创,1096,不匹配,7,拒绝,正文汉字数超出200-787,4d289cbe5a2cd767862c452e4bad56ba9fe0e0f0f30cf10cc0ee38dca338fb82,高中栏目:https://www.zuowen.com/gaozhong/gaosan/xushi/,1200
NJ2,J2,https://www.zuowen.com/e/20120206/4f2f3115b20fc.shtml,2175905,尝试滑雪,2012-02-06,高二,高中,叙事作文,作文网原创,703,不匹配,6,拒绝,主题不匹配,7ff9d84ce540f0a5c98d7a8ffa99ad55ffb44ef8f25cd575602d24730c5eb7ac,高中栏目:https://www.zuowen.com/gaozhong/gaoer/xushi/,800
NJ2,J2,https://www.zuowen.com/e/20131019/52628dd51cf0d.shtml,2540938,今日我当家,2013-10-19,高一,高中,叙事作文,作文网原创,842,近似,87,拒绝,正文汉字数超出200-787,19c23c5da21dad025d9b939188bd5783e32f027d6ca8f798dcf39b8ede8a4074,高中栏目:https://www.zuowen.com/gaozhong/gaoyi/xunshi/,900
NJ2,J2,https://www.zuowen.com/e/20130926/5244403546485.shtml,2527156,逝水流年，姐妹情,2013-09-26,高一,高中,叙事作文,作文网原创,679,不匹配,8,拒绝,主题不匹配,15d78d361c563a2aa90ff948d471ed4809ac387ce98cda70ef236edbb00620dc,高中栏目:https://www.zuowen.com/gaozhong/gaoyi/xunshi/,750
NJ2,J2,https://www.zuowen.com/e/20140716/53c6491356fcd.shtml,2706996,我看，北京行！,2014-07-16,高一,高中,叙事作文,作文网原创,937,不匹配,7,拒绝,正文汉字数超出200-787,60e518361ed09a5e0c02529eebd01854189bc6788309c51d8c7d5857db9eea9b,高中栏目:https://www.zuowen.com/gaozhong/gaoyi/xunshi/,3000
NJ2,J2,https://www.zuowen.com/e/20140416/534de2ad2068a.shtml,2656844,新学期新打算,2014-04-16,高一,高中,叙事作文,作文网原创,722,不匹配,7,拒绝,主题不匹配,7c0eab89990c1fba5e8c36262819d643a387daad4e38540be3ec5afab8a0abaf,高中栏目:https://www.zuowen.com/gaozhong/gaoyi/xunshi/,750
NJ2,J2,https://www.zuowen.com/e/20150330/5518e4641b2d7.shtml,2755952,庆第30个教师节，记难忘的夜自修,2015-03-30,高一,高中,叙事作文,作文网原创,589,宽泛,38,拒绝,标准化题目重复,ebabac2450054ffd890724c610a51b8a9ab71e04149cd4158051459543c5dcd6,高中栏目:https://www.zuowen.com/gaozhong/gaoyi/xunshi/,750
NJ2,J2,https://www.zuowen.com/e/20150906/55eb14c004ecd.shtml,2786753,油草河漂流,2015-09-06,高一,高中,叙事作文,作文网原创,436,不匹配,7,拒绝,主题不匹配,79cbff62ffaf015167acce7f75e3593e3fcb2273563a1c38a75bb4825cd4ec77,高中栏目:https://www.zuowen.com/gaozhong/gaoyi/xunshi/,500
NJ2,J2,https://www.zuowen.com/e/20160214/56c08038b4bea.shtml,2886651,2016寒假社会实践报告,2016-02-14,高一,高中,叙事作文,作文网原创,343,近似,78,入选,,22e91e941b3844c60f3ddabd9ad4a922d1b1e7d9376309649ed9bcf92f6a525d,高中栏目:https://www.zuowen.com/gaozhong/gaoyi/xunshi/,500
NJ2,J2,https://www.zuowen.com/e/20160620/5767c4f8ed321.shtml,2921885,秋月春风等闲度,2016-06-20,高一,高中,叙事作文,作文网原创,983,不匹配,8,拒绝,正文汉字数超出200-787,590f5e5d99723a57692c39fecbd2ba795cd744d0fa03e6c9e71a59075bd7bcc7,高中栏目:https://www.zuowen.com/gaozhong/gaoyi/xunshi/,1200
NJ2,J2,https://www.zuowen.com/e/20200225/5e55057a27cf5.shtml,3059459,难忘的一次过桥经历,2020-02-25,高一,高中,叙事作文,网络资源,736,宽泛,43,入选,,728521bac1be121ddf5c15ff672d80f119b618e0d6a9baa043dba7001778d61f,高一 假期经历,800
NJ2,J2,https://www.zuowen.com/e/20201021/5f9006ad4aae5.shtml,3102692,我的第一次经历,2020-10-21,高一,高中,叙事作文,网络资源,607,不匹配,8,拒绝,主题不匹配,4c976becc3678db7c731246428c984caa2f3da0f607e28d7174a6389af8ac8c3,高一 假期经历,750
NJ2,J2,https://www.zuowen.com/e/20090814/4b8bcde7719c0.shtml,821805,关于暑期的作文：暑 假 旅 游 记,2009-08-14,未标注,未核验,,网络资源,1214,近似,94,拒绝,面包屑不属于允许的高中或初中备选作文,25b3eaa97c5031f797a64b7214942d478eb2a331905f3059e5872313ed622b69,高中 旅游记,1500
NJ2,J2,https://www.zuowen.com/e/20121109/509c22aba2aef.shtml,2345890,假期里一件难忘的事,2012-11-09,未标注,未核验,叙事作文,转载,485,近似,89,拒绝,面包屑不属于允许的高中或初中备选作文,f22ae42fce34d547fa6f4906139b30a0b34a3f1e63b9eba646c490211e3d0412,高中 难忘的假期,600
NJ2,J2,https://www.zuowen.com/e/20091008/4b8bd399c0652.shtml,1078215,假期趣事,2009-10-08,未标注,未核验,,本站原创,415,近似,87,拒绝,面包屑不属于允许的高中或初中备选作文,6dd73209edac79a5daf49bac27747d6576a89da71e96927bcda15bc879426a85,假期经历,
NJ2,J2,https://www.zuowen.com/e/20101021/4cbf985b7a5db.shtml,1760994,十月有奖征文：上海旅游记,2010-10-21,未标注,未核验,,作文网,2105,扩展,55,拒绝,面包屑不属于允许的高中或初中备选作文,4a4544361086b789b71ee43a4c65b40d5e62e28507e807e735024c3504bba2ba,高中 旅游记,2000
NJ2,J2,https://www.zuowen.com/e/20110822/4e51f01646486.shtml,2019278,[暑期征文]暑假旅游记,2011-08-22,未标注,未核验,,作文网原创,467,近似,87,拒绝,面包屑不属于允许的高中或初中备选作文,9939cdb6e0649c459b439838ca625f2499cba8022f006e9aadb5fa9865634d38,高中 旅游记,550
NJ2,J2,https://www.zuowen.com/e/20100308/4b99f3e1cbebb.shtml,1455595,我的寒假生活,2010-03-08,未标注,未核验,,本站原创,419,近似,85,拒绝,面包屑不属于允许的高中或初中备选作文,f860e35f5b6f6889850d8e01c619e460bb47147d4fe8c590d51a9dfa4bd3d880,高一 寒假生活,
NJ2,J2,https://www.zuowen.com/e/20110401/4d953d37e01de.shtml,1842089,庐山旅游记,2011-04-01,未标注,未核验,叙事作文,作文网原创,768,近似,84,拒绝,面包屑不属于允许的高中或初中备选作文,2e6a887b5f5f48aa08fae3355e823b827fd86f2e3f5c9494082a3759c08fde79,高中 旅游记,900
NJ2,J2,https://www.zuowen.com/e/20100309/4b99f3e1d3fae.shtml,1456001,我的寒假生活,2010-03-09,未标注,未核验,,本站原创,401,近似,91,拒绝,面包屑不属于允许的高中或初中备选作文,69f432623f09c98fefa36930f3825ee093340d8e778c6fc9159de0f0ce2d2ed3,高一 寒假生活,
NJ2,J2,https://www.zuowen.com/e/20100610/4c10af4ca7d19.shtml,1657911,人教版高中第六册三单元作文：一件难忘的事（1）,2010-06-10,未标注,高中,,作文网,490,宽泛,32,入选,,1e4176917b5a9c28dff9c6577d3903f50d1b198d54cc9c7dbbbc4b98e1d97c29,高中 难忘的假期,550
NJ2,J2,https://www.zuowen.com/e/20110826/4e571041291f8.shtml,2024293,青天河旅游记,2011-08-26,未标注,未核验,,作文网原创,346,近似,82,拒绝,面包屑不属于允许的高中或初中备选作文,c5ec2f3b6bec901dde51148b14224da8194d50e64b3c313d450275732a67323d,高中 旅游记,400
NJ2,J2,https://www.zuowen.com/e/20111230/4efd175c24be0.shtml,2157160,北海旅游记,2011-12-30,未标注,未核验,叙事作文,作文网原创,222,近似,82,拒绝,面包屑不属于允许的高中或初中备选作文,61edc9a7472d11b3c4e49518c4c1cd15c6fdd2384bd9b873b61f78814bf36af2,高中 旅游记,250
NJ2,J2,https://www.zuowen.com/e/20091204/4b8bd5c3ee27e.shtml,1289437,我的暑假生活,2009-12-04,未标注,未核验,,本站原创,638,近似,81,拒绝,面包屑不属于允许的高中或初中备选作文,a3c9657a7fdd5332e52e59550448989c024f00a3fc6f466491bc4ce87c706fde,暑假生活,
NJ2,J2,https://www.zuowen.com/e/20100111/4b8bd6a57c221.shtml,1377220,假期见闻,2010-01-11,未标注,未核验,,本站原创本文系作文网（zuowen.com）用户原创文章，,315,近似,81,拒绝,面包屑不属于允许的高中或初中备选作文,f8a2cb44d325f281f67f03356eba4a8d1beb874d60c5598dd7673e2b9cbfd173,假期经历,
NJ2,J2,https://www.zuowen.com/e/20100211/4b8bd73d56ccb.shtml,1435723,难忘的经历,2010-02-11,未标注,未核验,,本站原创,611,宽泛,44,拒绝,面包屑不属于允许的高中或初中备选作文,208cccc9915fb3a6caa9898aa12b371b53c04f66894db6b21318d7e9b2d61e92,假期经历,
NJ2,J2,https://www.zuowen.com/e/20121122/50adcb1b86a24.shtml,2354634,关于经历的作文：难忘的经历,2012-11-22,未标注,未核验,,作文网整合,611,宽泛,44,拒绝,面包屑不属于允许的高中或初中备选作文,208cccc9915fb3a6caa9898aa12b371b53c04f66894db6b21318d7e9b2d61e92,假期经历,700
